ecmo speed,ppadia,ppcw,ppaavg,ecmop2,ppasys,ecmop3,svl,col,svr,cor,caSys_pO2,cvSys_pO2,cvSys_O2sat,caSys_pCO2
6.352,10.6023,10.7024,12.6768,359.1048,23.5558,318.0721,60.0734,3.5867,60.0848,3.574,363.4315,62.3209,91.2346,34.7649
6.3581,10.6233,10.695,12.6653,359.1128,23.5497,318.0766,60.0919,3.599,60.0721,3.5973,363.4341,62.3306,91.2197,34.794
6.3642,10.5792,10.7249,12.6681,359.1223,23.5451,318.0797,60.0823,3.6079,60.0896,3.5856,363.4325,62.3221,91.235,34.769
6.3703,10.6167,10.7129,12.6693,359.1485,23.5374,318.0821,60.0898,3.607,60.0988,3.6028,363.4175,62.3208,91.2453,34.7724
6.3764,10.6121,10.7106,12.6793,359.1266,23.5611,318.0624,60.0804,3.6016,60.0908,3.5979,363.4372,62.336,91.2244,34.7721
6.3825,10.6085,10.7165,12.6801,359.1195,23.5545,318.0838,60.0954,3.6101,60.0939,3.5931,363.4326,62.3368,91.2152,34.7963
6.3886,10.6024,10.7152,12.6744,359.1286,23.5773,318.0622,60.0866,3.5987,60.0871,3.5935,363.4191,62.335,91.2144,34.7892
6.3947,10.5998,10.7035,12.6678,359.1155,23.5471,318.0693,60.0682,3.6103,60.0904,3.5917,363.4205,62.3303,91.2336,34.8056
6.4008,10.592,10.6843,12.6622,360.4221,23.5365,319.2788,59.9994,3.5891,59.9807,3.5941,363.869,62.3868,91.2603,34.8084
6.4069,10.6267,10.7186,12.652,360.4432,23.5417,319.2775,59.9978,3.5877,60.0046,3.5973,363.8486,62.3849,91.2573,34.7957
6.413,10.6035,10.6913,12.6564,360.4432,23.5297,319.2984,60.0,3.5929,60.0014,3.5929,363.8466,62.4017,91.2591,34.8059
6.4191,10.5963,10.7041,12.6463,360.4366,23.5232,319.2775,60.0194,3.5818,59.9956,3.5997,363.8238,62.3902,91.2533,34.8053
6.4252,10.5968,10.6963,12.6665,360.4247,23.5372,319.2737,59.9847,3.5916,59.9991,3.5927,363.8455,62.4148,91.2492,34.8217
6.4313,10.6096,10.6785,12.6533,360.4374,23.5356,319.2669,60.0175,3.5968,59.9905,3.5883,363.8419,62.3988,91.257,34.8256
6.4374,10.5932,10.6822,12.6486,360.4363,23.5342,319.2717,60.0025,3.5991,60.0114,3.6033,363.8413,62.3775,91.2634,34.8082
6.4435,10.5991,10.6866,12.6585,360.4259,23.517,319.274,60.017,3.5821,59.9943,3.5976,363.8465,62.4123,91.2462,34.8007
6.4496,10.5831,10.6814,12.658,360.4073,23.5131,319.2784,59.9914,3.5823,59.9982,3.5947,363.8416,62.3972,91.2485,34.8243
6.4558,10.5631,10.6516,12.5913,366.1611,23.4253,324.5066,59.6726,3.5746,59.6799,3.5697,365.4968,62.6564,91.3618,34.957
6.4619,10.5398,10.6594,12.5946,366.1763,23.4157,324.5057,59.6606,3.5791,59.6605,3.5682,365.4852,62.6281,91.3359,34.9695
6.468,10.5403,10.6407,12.5977,366.1663,23.4323,324.5068,59.6548,3.5827,59.66,3.554,365.4972,62.6729,91.3523,34.9809
6.4741,10.5459,10.6289,12.5853,366.1552,23.4199,324.5161,59.6896,3.5774,59.6713,3.5964,365.4928,62.6614,91.3467,34.9768
6.4802,10.5528,10.6556,12.5955,366.1706,23.4219,324.5039,59.6957,3.5765,59.6766,3.5791,365.4931,62.6531,91.3409,34.9477
6.4863,10.5521,10.6378,12.5984,366.155,23.4316,324.4938,59.6842,3.5908,59.6559,3.5747,365.4967,62.6654,91.3295,34.9621
6.4924,10.5718,10.6518,12.5915,366.1745,23.3969,324.5142,59.6676,3.5613,59.6753,3.5615,365.4936,62.6661,91.3502,34.982
6.4985,10.5454,10.6437,12.591,366.175,23.4039,324.5071,59.6825,3.5554,59.6744,3.583,365.5076,62.6649,91.3563,34.9608
6.5046,10.4641,10.574,12.5107,376.6152,23.2256,334.0744,59.0756,3.5362,59.0917,3.5401,368.849,63.1536,91.5363,35.2362
6.5107,10.4572,10.5712,12.5016,376.6047,23.2313,334.0908,59.0701,3.5498,59.0898,3.5594,368.8353,63.1566,91.5103,35.2119
6.5168,10.4803,10.5387,12.5018,376.6023,23.2165,334.0773,59.081,3.5319,59.0913,3.5428,368.8546,63.1596,91.5213,35.2333
6.5229,10.4652,10.5621,12.4995,376.5997,23.2436,334.0625,59.1088,3.5369,59.0852,3.5469,368.8282,63.1405,91.522,35.2145
6.529,10.4901,10.5623,12.4878,376.6144,23.2224,334.0819,59.0756,3.5264,59.0784,3.5273,368.8543,63.1607,91.5299,35.2219
6.5351,10.4551,10.5771,12.5171,376.6121,23.2259,334.0801,59.0771,3.5325,59.0736,3.5317,368.8408,63.1547,91.5121,35.2191
6.5412,10.4854,10.5626,12.4875,376.6026,23.2355,334.0824,59.0891,3.5502,59.0733,3.5269,368.8209,63.1496,91.5126,35.2075
6.5473,10.4675,10.5741,12.5028,376.6185,23.2157,334.0707,59.0834,3.5572,59.0977,3.5246,368.8472,63.1631,91.5247,35.209
6.5535,10.4207,10.5167,12.442,382.1156,23.1404,339.1153,58.7703,3.5098,58.7577,3.5218,370.2925,63.4062,91.6049,35.3485
6.5596,10.3881,10.5388,12.4392,382.1101,23.1267,339.1139,58.7546,3.5049,58.7581,3.5082,370.3123,63.3915,91.6132,35.3236
6.5657,10.4146,10.5249,12.4556,382.1033,23.1255,339.115,58.7797,3.5073,58.7446,3.5082,370.3071,63.3963,91.6075,35.3194
6.5718,10.4258,10.528,12.4583,382.107,23.1181,339.1,58.7842,3.517,58.7665,3.5081,370.3116,63.3924,91.6032,35.3364
6.5779,10.4282,10.5296,12.4471,382.1012,23.137,339.1171,58.7558,3.5234,58.77,3.5031,370.3154,63.41,91.6167,35.3282
6.584,10.4128,10.5318,12.4607,382.1074,23.136,339.1195,58.7553,3.5235,58.7728,3.513,370.2985,63.3892,91.6072,35.3303
6.5901,10.4278,10.5276,12.4577,382.1073,23.117,339.1125,58.7641,3.5159,58.7703,3.5131,370.3096,63.4184,91.6118,35.3346
6.5962,10.4257,10.5367,12.4501,382.1022,23.1175,339.1042,58.7668,3.525,58.7666,3.5084,370.3079,63.4099,91.6111,35.3259
6.6023,10.4319,10.5224,12.4473,382.094,23.1213,339.1181,58.7665,3.5212,58.7576,3.5078,370.3206,63.4136,91.6058,35.3208
6.6084,10.4227,10.5169,12.4277,382.1062,23.1388,339.1325,58.7878,3.5204,58.7509,3.5132,370.3163,63.4057,91.6101,35.3376
6.6145,10.4151,10.5256,12.4398,382.1124,23.1451,339.1117,58.7598,3.5328,58.7774,3.5197,370.3057,63.4132,91.6053,35.3323
6.6206,10.4276,10.5068,12.4729,382.1129,23.1142,339.1037,58.7652,3.5151,58.7759,3.5288,370.2996,63.4193,91.6039,35.3382
6.6267,10.4331,10.497,12.4636,382.1124,23.1182,339.1134,58.7702,3.5069,58.763,3.512,370.3062,63.3934,91.607,35.3403
6.6328,10.435,10.5144,12.4628,382.1283,23.1194,339.1212,58.7814,3.5161,58.7724,3.5366,370.3121,63.376,91.5936,35.3383
6.6389,10.4345,10.5223,12.4415,382.1193,23.1112,339.1261,58.7889,3.5162,58.7448,3.5203,370.2937,63.3947,91.5914,35.3292
6.645,10.434,10.5077,12.4491,382.0986,23.1292,339.1178,58.7652,3.5235,58.7653,3.5335,370.3194,63.4198,91.5889,35.3474
6.6512,10.3827,10.502,12.4199,386.9162,23.0514,343.5075,58.5049,3.4911,58.4946,3.5015,371.0274,63.5825,91.6863,35.4032
6.6573,10.392,10.4939,12.3995,386.9259,23.0412,343.5014,58.5006,3.5054,58.5081,3.5066,371.0366,63.6216,91.6647,35.4189
6.6634,10.3686,10.4939,12.4108,386.8875,23.0346,343.4969,58.5108,3.4744,58.5052,3.4874,371.034,63.6121,91.6644,35.4052
6.6695,10.382,10.4886,12.4039,386.9154,23.0418,343.5326,58.5058,3.4928,58.498,3.4915,371.0153,63.5866,91.6908,35.4209
6.6756,10.3806,10.4909,12.3916,386.9118,23.0157,343.5036,58.4955,3.504,58.5046,3.4843,371.0168,63.5913,91.6639,35.408
6.6817,10.3682,10.4993,12.4004,386.8884,23.0242,343.5145,58.505,3.5176,58.5007,3.4955,371.0467,63.5926,91.675,35.4216
6.6878,10.3856,10.4975,12.4096,386.9108,23.0428,343.4886,58.529,3.5003,58.5039,3.5104,371.0157,63.6026,91.6926,35.4203
6.6939,10.3814,10.4975,12.3985,386.9058,23.0377,343.4699,58.5267,3.4804,58.496,3.505,371.0321,63.5983,91.6678,35.4146
6.7,10.3911,10.4977,12.383,386.8998,23.0427,343.4894,58.5186,3.4945,58.5078,3.5099,371.0162,63.6181,91.6519,35.4209
